source,target,repo,commit,path,line,source PEs,target PEs,cardinalities,properties,source APIs,target APIs,commit URL,mig id
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/ironic_objects.py,15-28:15,decorator,decorator,one-to-one,"argument deletion, element name change",attributes,s,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/ironic_objects.py,181:181,decorator,decorator,one-to-one,"argument deletion, element name change",attributes,s,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/ironic_objects.py,16:23,function call,function call,one-to-one,"argument deletion, argument name change, element name change",Attribute,ib,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/ironic_objects.py,17:24,function call,function call,one-to-one,"argument deletion, argument name change, element name change",Attribute,ib,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/ironic_objects.py,18:25,function call,function call,one-to-one,"argument deletion, argument name change, element name change",Attribute,ib,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/ironic_objects.py,19:26,function call,function call,one-to-one,"argument deletion, argument name change, element name change",Attribute,ib,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/ironic_objects.py,20:27,function call,function call,one-to-one,"argument deletion, argument name change, element name change",Attribute,ib,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/ironic_objects.py,21:28,function call,function call,one-to-one,"argument deletion, argument name change, element name change",Attribute,ib,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/ironic_objects.py,22:29,function call,function call,one-to-one,"argument deletion, argument name change, element name change",Attribute,ib,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/ironic_objects.py,23:30,function call,function call,one-to-one,"argument deletion, argument name change, element name change",Attribute,ib,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/ironic_objects.py,24:31,function call,function call,one-to-one,"argument deletion, argument name change, element name change",Attribute,ib,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/ironic_objects.py,25:32,function call,function call,one-to-one,"argument deletion, argument name change, element name change",Attribute,ib,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/ironic_objects.py,26:33,function call,function call,one-to-one,"argument deletion, argument name change, element name change",Attribute,ib,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/ironic_objects.py,27:34,function call,function call,one-to-one,"argument deletion, argument name change, element name change",Attribute,ib,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/ironic_objects.py,181:186,function call,"function call, function call",one-to-many,"argument deletion, argument name change, argument transformation, element name change",Attribute,"ib, Factory",https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/ironic_objects.py,7:7,import,import,not applicable,,"characteristic.attributes, characteristic.Attribute",attr,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/ironic_objects.py,:22,,function call,zero-to-one,,,ib,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/keypair_objects.py,12:12,decorator,decorator,one-to-one,"argument deletion, element name change",attributes,s,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/keypair_objects.py,34-37:37,decorator,decorator,one-to-one,"argument deletion, element name change",attributes,s,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/keypair_objects.py,85-86:89,decorator,decorator,one-to-one,"argument deletion, element name change",attributes,s,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/keypair_objects.py,36:46,function call,"function call, function call",one-to-many,"argument deletion, argument name change, argument transformation, element name change",Attribute,"ib, Factory",https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/keypair_objects.py,86:98,function call,"function call, function call",one-to-many,"argument deletion, argument name change, argument transformation, element name change",Attribute,"ib, Factory",https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/keypair_objects.py,9:9,import,import,not applicable,,"characteristic.attributes, characteristic.Attribute",attr,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/keypair_objects.py,:17,,function call,zero-to-one,,,ib,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/keypair_objects.py,:18,,function call,zero-to-one,,,ib,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/keypair_objects.py,:43,,function call,zero-to-one,,,ib,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/keypair_objects.py,:44,,function call,zero-to-one,,,ib,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/keypair_objects.py,:45,,function call,zero-to-one,,,ib,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/keypair_objects.py,:96,,function call,zero-to-one,,,ib,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/keypair_objects.py,:97,,function call,zero-to-one,,,ib,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/mailgun_objects.py,11-12:11,decorator,decorator,one-to-one,"argument deletion, element name change",attributes,s,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/mailgun_objects.py,79:84,decorator,decorator,one-to-one,"argument deletion, element name change",attributes,s,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/mailgun_objects.py,12:23,function call,"function call, function call",one-to-many,"argument deletion, argument name change, argument transformation, element name change",Attribute,"ib, Factory",https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/mailgun_objects.py,79:89,function call,"function call, function call",one-to-many,"argument deletion, argument name change, argument transformation, element name change",Attribute,"ib, Factory",https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/mailgun_objects.py,8:7,import,import,not applicable,,"characteristic.attributes, characteristic.Attribute",attr,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/mailgun_objects.py,:18,,function call,zero-to-one,,,ib,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/mailgun_objects.py,:19,,function call,zero-to-one,,,ib,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/mailgun_objects.py,:20,,function call,zero-to-one,,,ib,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/mailgun_objects.py,:21,,function call,zero-to-one,,,ib,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/mailgun_objects.py,:22,,function call,zero-to-one,,,ib,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/nova_image_collection.py,15-16:15,decorator,decorator,one-to-one,"argument deletion, element name change",attributes,s,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/nova_image_collection.py,52-53:56,decorator,decorator,one-to-one,"argument deletion, element name change",attributes,s,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/nova_image_collection.py,53:65,function call,"function call, function call",one-to-many,"argument deletion, argument name change, argument transformation, element name change",Attribute,"ib, Factory",https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/nova_image_collection.py,7:7,import,import,not applicable,,"characteristic.attributes, characteristic.Attribute",attr,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/nova_image_collection.py,:20,,function call,zero-to-one,,,ib,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/nova_image_collection.py,:21,,function call,zero-to-one,,,ib,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/nova_image_collection.py,:22,,function call,zero-to-one,,,ib,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/nova_image_collection.py,:23,,function call,zero-to-one,,,ib,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/nova_image_collection.py,:63,,function call,zero-to-one,,,ib,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/nova_image_collection.py,:64,,function call,zero-to-one,,,ib,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/nova_objects.py,122-123:142,function call,"function call, function call",one-to-many,"argument deletion, argument name change, argument transformation, element name change",Attribute,"ib, instance_of",https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/nova_objects.py,118-123:120,decorator,decorator,one-to-one,"argument deletion, element name change",attributes,s,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/nova_objects.py,31:31,decorator,decorator,one-to-one,"argument deletion, element name change",attributes,s,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/nova_objects.py,342:355,decorator,decorator,one-to-one,"argument deletion, element name change",attributes,s,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/nova_objects.py,355:369,decorator,decorator,one-to-one,"argument deletion, element name change",attributes,s,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/nova_objects.py,38:39,decorator,decorator,one-to-one,"argument deletion, element name change",attributes,s,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
characteristic,attrs,rackerlabs/mimic,5bb494665ce21b645f273bb4597f6dfae861c573,mimic/model/nova_objects.py,653-659:668,decorator,decorator,one-to-one,"argument deletion, element name change",attributes,s,https://github.com/rackerlabs/mimic/commit/5bb49466,characteristic__attrs__rackerlabs/mimic__5bb49466
