round,id 1,id 2,flag,repo,commit,source,target,domain,file path,lines,source APIs,target APIs,source program elements,target program elements,cardinality,properties,migration id,pair id,commit url
4,A387,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/stats.py,57:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A388,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/stats.py,58:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A389,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/stats.py,61:61,attr.s,dataclass,decorator,decorator,one-to-one,element name change,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A39,--,,ankitects/anki,f6245cdfd1e81fecb581a17d3ee314ed0d72698d,httplib2,requests,HTTP Clients,anki/sync.py,:467,,post,no program element,function call,zero-to-one,,httplib2__requests__ankitects/anki__f6245cd,httplib2__requests,https://github.com/ankitects/anki/commit/f6245cd
4,A390,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/stats.py,68:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A391,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/stats.py,71:71,attr.s,dataclass,decorator,decorator,one-to-one,element name change,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A392,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/stats.py,78:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A393,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/stats.py,81:81,attr.s,dataclass,decorator,decorator,one-to-one,element name change,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A394,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/stats.py,83:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A395,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/stats.py,85:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A396,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/stats.py,87:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A397,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/stats.py,89:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A398,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/stats.py,91:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A399,--,,aiortc/aiortc,270edaf4237cba1942fc0b8cc98f3ae4dfc3f0e1,attrs,dataclasses,Utility,src/aiortc/stats.py,93:,ib,,function call,no program element,one-to-zero,no properties,attrs__dataclasses__aiortc/aiortc__270edaf,attrs__dataclasses,https://github.com/aiortc/aiortc/commit/270edaf
4,A4,--,,ansible-community/molecule,b7d7740db482624182dd6c31600ca1c09669cfc5,argparse,click,Utility,contrib/convert.py,37:,ArgumentParser,,function call,no program element,one-to-zero,,argparse__click__ansible-community/molecule__b7d7740,argparse__click,https://github.com/ansible-community/molecule/commit/b7d7740
4,A40,--,,ankitects/anki,f6245cdfd1e81fecb581a17d3ee314ed0d72698d,httplib2,requests,HTTP Clients,anki/sync.py,:470,,get,no program element,function call,zero-to-one,,httplib2__requests__ankitects/anki__f6245cd,httplib2__requests,https://github.com/ankitects/anki/commit/f6245cd
4,A400,--,,michaeljoseph/changes,d9a8faec7953abfcbf3ffd9b12d6a4be6b71444f,docopt,click,Utility,changes/changelog.py,:4,,click,no program element,import,zero-to-one,no properties,docopt__click__michaeljoseph/changes__d9a8fae,docopt__click,https://github.com/michaeljoseph/changes/commit/d9a8fae
4,A401,--,,michaeljoseph/changes,d9a8faec7953abfcbf3ffd9b12d6a4be6b71444f,docopt,click,Utility,changes/changelog.py,:11,,make_pass_decorator,no program element,function call,zero-to-one,no properties,docopt__click__michaeljoseph/changes__d9a8fae,docopt__click,https://github.com/michaeljoseph/changes/commit/d9a8fae
4,A402,--,,michaeljoseph/changes,d9a8faec7953abfcbf3ffd9b12d6a4be6b71444f,docopt,click,Utility,changes/changelog.py,:54,,click.command,no program element,decorator,zero-to-one,no properties,docopt__click__michaeljoseph/changes__d9a8fae,docopt__click,https://github.com/michaeljoseph/changes/commit/d9a8fae
4,A403,--,,michaeljoseph/changes,d9a8faec7953abfcbf3ffd9b12d6a4be6b71444f,docopt,click,Utility,changes/changelog.py,:55,,pass_changes,no program element,decorator,zero-to-one,no properties,docopt__click__michaeljoseph/changes__d9a8fae,docopt__click,https://github.com/michaeljoseph/changes/commit/d9a8fae
4,A404,--,,michaeljoseph/changes,d9a8faec7953abfcbf3ffd9b12d6a4be6b71444f,docopt,click,Utility,changes/cli.py,50:50,from docopt import docopt,import click,import,import,one-to-one,no properties,docopt__click__michaeljoseph/changes__d9a8fae,docopt__click,https://github.com/michaeljoseph/changes/commit/d9a8fae
4,A405,--,,michaeljoseph/changes,d9a8faec7953abfcbf3ffd9b12d6a4be6b71444f,docopt,click,Utility,changes/cli.py,66:64-73,docopt,click.group;click.argument;click.option;click.pass_context,function call,decorator;decorator;decorator;decorator,one-to-many,element name change;argument addition;argument deletion;argument transformation,docopt__click__michaeljoseph/changes__d9a8fae,docopt__click,https://github.com/michaeljoseph/changes/commit/d9a8fae
4,A406,--,,michaeljoseph/changes,d9a8faec7953abfcbf3ffd9b12d6a4be6b71444f,docopt,click,Utility,tests/test_changelog.py,:1,,from click.testing import CliRunner,no program element,import,zero-to-one,no properties,docopt__click__michaeljoseph/changes__d9a8fae,docopt__click,https://github.com/michaeljoseph/changes/commit/d9a8fae
4,A407,--,,evgeni/bley,dcc428536d19b0f43604d4052ecaadabadef5e64,ipaddr,py2-ipaddress,HTTP Clients,test/test_bley.py,7:7,ipaddr,ipaddress,import,import,one-to-one,no properties,ipaddr__py2-ipaddress__evgeni/bley__dcc4285,ipaddr__py2-ipaddress,https://github.com/evgeni/bley/commit/dcc4285
4,A408,--,,evgeni/bley,dcc428536d19b0f43604d4052ecaadabadef5e64,ipaddr,py2-ipaddress,HTTP Clients,test/test_bley.py,53:,IPNetwork,,function call,no program element,one-to-zero,no properties,ipaddr__py2-ipaddress__evgeni/bley__dcc4285,ipaddr__py2-ipaddress,https://github.com/evgeni/bley/commit/dcc4285
4,A409,--,,evgeni/bley,dcc428536d19b0f43604d4052ecaadabadef5e64,ipaddr,py2-ipaddress,HTTP Clients,test/test_bley.py,54:,iterhosts,,function call,no program element,one-to-zero,no properties,ipaddr__py2-ipaddress__evgeni/bley__dcc4285,ipaddr__py2-ipaddress,https://github.com/evgeni/bley/commit/dcc4285
4,A41,--,,ankitects/anki,f6245cdfd1e81fecb581a17d3ee314ed0d72698d,httplib2,requests,HTTP Clients,aqt/sync.py,429:,"import http.client, httplib2",,import,no program element,one-to-zero,,httplib2__requests__ankitects/anki__f6245cd,httplib2__requests,https://github.com/ankitects/anki/commit/f6245cd
4,A410,--,,evgeni/bley,dcc428536d19b0f43604d4052ecaadabadef5e64,ipaddr,py2-ipaddress,HTTP Clients,test/test_bley.py,55:,IPNetwork,,function call,no program element,one-to-zero,no properties,ipaddr__py2-ipaddress__evgeni/bley__dcc4285,ipaddr__py2-ipaddress,https://github.com/evgeni/bley/commit/dcc4285
4,A411,--,,evgeni/bley,dcc428536d19b0f43604d4052ecaadabadef5e64,ipaddr,py2-ipaddress,HTTP Clients,test/test_bley.py,56:,iterhosts,,function call,no program element,one-to-zero,no properties,ipaddr__py2-ipaddress__evgeni/bley__dcc4285,ipaddr__py2-ipaddress,https://github.com/evgeni/bley/commit/dcc4285
4,A412,--,,evgeni/bley,dcc428536d19b0f43604d4052ecaadabadef5e64,ipaddr,py2-ipaddress,HTTP Clients,test/test_bley.py,62:,iterhosts,,function call,no program element,one-to-zero,no properties,ipaddr__py2-ipaddress__evgeni/bley__dcc4285,ipaddr__py2-ipaddress,https://github.com/evgeni/bley/commit/dcc4285
4,A413,--,,evgeni/bley,dcc428536d19b0f43604d4052ecaadabadef5e64,ipaddr,py2-ipaddress,HTTP Clients,test/test_bley.py,69:,iterhosts,,function call,no program element,one-to-zero,no properties,ipaddr__py2-ipaddress__evgeni/bley__dcc4285,ipaddr__py2-ipaddress,https://github.com/evgeni/bley/commit/dcc4285
4,A414,--,,evgeni/bley,dcc428536d19b0f43604d4052ecaadabadef5e64,ipaddr,py2-ipaddress,HTTP Clients,test/test_bleyhelpers.py,3:3,ipaddr,ipaddress,import,import,one-to-one,no properties,ipaddr__py2-ipaddress__evgeni/bley__dcc4285,ipaddr__py2-ipaddress,https://github.com/evgeni/bley/commit/dcc4285
4,A415,--,,evgeni/bley,dcc428536d19b0f43604d4052ecaadabadef5e64,ipaddr,py2-ipaddress,HTTP Clients,test/test_bleyhelpers.py,88:89,IPAddress,ip_address,function call,function call,one-to-one,element name change;argument transformation,ipaddr__py2-ipaddress__evgeni/bley__dcc4285,ipaddr__py2-ipaddress,https://github.com/evgeni/bley/commit/dcc4285
4,A416,--,,evgeni/bley,dcc428536d19b0f43604d4052ecaadabadef5e64,ipaddr,py2-ipaddress,HTTP Clients,test/test_bleyhelpers.py,97:98,IPAddress,ip_address,function call,function call,one-to-one,element name change;argument transformation,ipaddr__py2-ipaddress__evgeni/bley__dcc4285,ipaddr__py2-ipaddress,https://github.com/evgeni/bley/commit/dcc4285
4,A417,--,,jdswinbank/comet,1549e864ad46d3216dea9b4aa2353722de2081c5,ipaddr,py2-ipaddress,HTTP Clients,comet/service/broker.py,8:8,from ipaddr import IPNetwork,from ipaddress import ip_network,import,import,one-to-one,no properties,ipaddr__py2-ipaddress__jdswinbank/comet__1549e86,ipaddr__py2-ipaddress,https://github.com/jdswinbank/comet/commit/1549e86
4,A418,--,,jdswinbank/comet,1549e864ad46d3216dea9b4aa2353722de2081c5,ipaddr,py2-ipaddress,HTTP Clients,comet/service/broker.py,"108,115:108,115",IPNetwork,ip_network,function call,function call,one-to-one,element name change;argument addition,ipaddr__py2-ipaddress__jdswinbank/comet__1549e86,ipaddr__py2-ipaddress,https://github.com/jdswinbank/comet/commit/1549e86
4,A419,--,,jdswinbank/comet,1549e864ad46d3216dea9b4aa2353722de2081c5,ipaddr,py2-ipaddress,HTTP Clients,comet/service/test/test_broker.py,1:1,from ipaddr import IPNetwork,from ipaddress import ip_network,import,import,one-to-one,no properties,ipaddr__py2-ipaddress__jdswinbank/comet__1549e86,ipaddr__py2-ipaddress,https://github.com/jdswinbank/comet/commit/1549e86
4,A42,--,,ankitects/anki,f6245cdfd1e81fecb581a17d3ee314ed0d72698d,httplib2,requests,HTTP Clients,aqt/sync.py,470-471:,ServerNotFoundError,,exception,no program element,one-to-zero,,httplib2__requests__ankitects/anki__f6245cd,httplib2__requests,https://github.com/ankitects/anki/commit/f6245cd
4,A420,--,,jdswinbank/comet,1549e864ad46d3216dea9b4aa2353722de2081c5,ipaddr,py2-ipaddress,HTTP Clients,comet/service/test/test_broker.py,58:58,IPNetwork,ip_network,function call,function call,one-to-one,element name change,ipaddr__py2-ipaddress__jdswinbank/comet__1549e86,ipaddr__py2-ipaddress,https://github.com/jdswinbank/comet/commit/1549e86
4,A421,--,,jdswinbank/comet,1549e864ad46d3216dea9b4aa2353722de2081c5,ipaddr,py2-ipaddress,HTTP Clients,comet/service/test/test_broker.py,66:67,IPNetwork,ip_network,function call,function call,one-to-one,element name change;argument addition,ipaddr__py2-ipaddress__jdswinbank/comet__1549e86,ipaddr__py2-ipaddress,https://github.com/jdswinbank/comet/commit/1549e86
4,A422,--,,jdswinbank/comet,1549e864ad46d3216dea9b4aa2353722de2081c5,ipaddr,py2-ipaddress,HTTP Clients,comet/utility/test/test_whitelist.py,1:1,from ipaddr import IPNetwork,from ipaddress import ip_network,import,import,one-to-one,no properties,ipaddr__py2-ipaddress__jdswinbank/comet__1549e86,ipaddr__py2-ipaddress,https://github.com/jdswinbank/comet/commit/1549e86
4,A423,--,,jdswinbank/comet,1549e864ad46d3216dea9b4aa2353722de2081c5,ipaddr,py2-ipaddress,HTTP Clients,comet/utility/test/test_whitelist.py,"25,32:25,32",IPNetwork,ip_network,function call,function call,one-to-one,element name change,ipaddr__py2-ipaddress__jdswinbank/comet__1549e86,ipaddr__py2-ipaddress,https://github.com/jdswinbank/comet/commit/1549e86
4,A424,--,,jdswinbank/comet,1549e864ad46d3216dea9b4aa2353722de2081c5,ipaddr,py2-ipaddress,HTTP Clients,comet/utility/whitelist.py,5:5,from ipaddr import IPAddress,from ipaddress import ip_address,import,import,one-to-one,no properties,ipaddr__py2-ipaddress__jdswinbank/comet__1549e86,ipaddr__py2-ipaddress,https://github.com/jdswinbank/comet/commit/1549e86
4,A425,--,,jdswinbank/comet,1549e864ad46d3216dea9b4aa2353722de2081c5,ipaddr,py2-ipaddress,HTTP Clients,comet/utility/whitelist.py,17:17,IPAddress,ip_address,function call,function call,one-to-one,element name change,ipaddr__py2-ipaddress__jdswinbank/comet__1549e86,ipaddr__py2-ipaddress,https://github.com/jdswinbank/comet/commit/1549e86
4,A426,--,,meejah/txtorcon,c8fdba0a3494a41ceb499a3473956faf48034a0c,ipaddr,py2-ipaddress,HTTP Clients,txtorcon/util.py,71:14,import ipaddr as _ipaddr,import ipaddress,import,import,one-to-one,no properties,ipaddr__py2-ipaddress__meejah/txtorcon__c8fdba0,ipaddr__py2-ipaddress,https://github.com/meejah/txtorcon/commit/c8fdba0
4,A427,--,,meejah/txtorcon,c8fdba0a3494a41ceb499a3473956faf48034a0c,ipaddr,py2-ipaddress,HTTP Clients,txtorcon/util.py,133:127,IPAddress,ip_address,function call,function call,one-to-one,element name change,ipaddr__py2-ipaddress__meejah/txtorcon__c8fdba0,ipaddr__py2-ipaddress,https://github.com/meejah/txtorcon/commit/c8fdba0
4,A428,--,,redhat-cip/hardware,a429c38cf6e6630f6bc1d1793f1aa2a75b21cc03,ipaddr,py2-ipaddress,HTTP Clients,hardware/matcher.py,24:20,import ipaddr,import ipaddress,import,import,one-to-one,no properties,ipaddr__py2-ipaddress__redhat-cip/hardware__a429c38,ipaddr__py2-ipaddress,https://github.com/redhat-cip/hardware/commit/a429c38
4,A429,--,,redhat-cip/hardware,a429c38cf6e6630f6bc1d1793f1aa2a75b21cc03,ipaddr,py2-ipaddress,HTTP Clients,hardware/matcher.py,88:84,IPv4Address,IPv4Address,function call,function call,one-to-one,no properties,ipaddr__py2-ipaddress__redhat-cip/hardware__a429c38,ipaddr__py2-ipaddress,https://github.com/redhat-cip/hardware/commit/a429c38
4,A43,--,,ankitects/anki,f6245cdfd1e81fecb581a17d3ee314ed0d72698d,httplib2,requests,HTTP Clients,aqt/sync.py,472:,ssl_SSLError,,exception,no program element,one-to-zero,,httplib2__requests__ankitects/anki__f6245cd,httplib2__requests,https://github.com/ankitects/anki/commit/f6245cd
4,A430,--,,redhat-cip/hardware,a429c38cf6e6630f6bc1d1793f1aa2a75b21cc03,ipaddr,py2-ipaddress,HTTP Clients,hardware/matcher.py,88:84,IPv4Network,IPv4Network,function call,function call,one-to-one,no properties,ipaddr__py2-ipaddress__redhat-cip/hardware__a429c38,ipaddr__py2-ipaddress,https://github.com/redhat-cip/hardware/commit/a429c38
4,A431,--,,rvojcik/rtapi,2c25c0539c8bc46812a0f1e75da97066af76905b,ipaddr,py2-ipaddress,HTTP Clients,rtapi/__init__.py,50:50,ipaddr,ipaddress,import,import,one-to-one,no properties,ipaddr__py2-ipaddress__rvojcik/rtapi__2c25c05,ipaddr__py2-ipaddress,https://github.com/rvojcik/rtapi/commit/2c25c05
4,A432,--,,rvojcik/rtapi,2c25c0539c8bc46812a0f1e75da97066af76905b,ipaddr,py2-ipaddress,HTTP Clients,rtapi/__init__.py,"613,924:613,924",IPAddress,IPv6Address,function call,function call,one-to-one,element name change,ipaddr__py2-ipaddress__rvojcik/rtapi__2c25c05,ipaddr__py2-ipaddress,https://github.com/rvojcik/rtapi/commit/2c25c05
4,A433,--,,stackstorm/st2,4022aea911726ab98e376860cfba75987e4b3df4,ipaddr,py2-ipaddress,HTTP Clients,st2common/st2common/util/ip_utils.py,19:19,ipaddr,ipaddress,import,import,one-to-one,no properties,ipaddr__py2-ipaddress__stackstorm/st2__4022aea,ipaddr__py2-ipaddress,https://github.com/stackstorm/st2/commit/4022aea
4,A434,--,,stackstorm/st2,4022aea911726ab98e376860cfba75987e4b3df4,ipaddr,py2-ipaddress,HTTP Clients,st2common/st2common/util/ip_utils.py,"43,59:43,59",IPAddress,ip_address,function call,function call,one-to-one,element name change,ipaddr__py2-ipaddress__stackstorm/st2__4022aea,ipaddr__py2-ipaddress,https://github.com/stackstorm/st2/commit/4022aea
4,A435,--,,nchammas/flintrock,7323298d4a7827887d12f20787385255fccaaca4,pep8,pycodestyle,Codestyle,tests/test_static.py,5:5,pep8,pycodestyle,import,import,one-to-one,no properties,pep8__pycodestyle__nchammas/flintrock__7323298,pep8__pycodestyle,https://github.com/nchammas/flintrock/commit/7323298
4,A436,--,,nchammas/flintrock,7323298d4a7827887d12f20787385255fccaaca4,pep8,pycodestyle,Codestyle,tests/test_static.py,35:35,StyleGuide,StyleGuide,function call,function call,one-to-one,no properties,pep8__pycodestyle__nchammas/flintrock__7323298,pep8__pycodestyle,https://github.com/nchammas/flintrock/commit/7323298
4,A437,--,,openstack/designate,2c9e9f5f41d4fdf6a5f4f9870e0bb261c53d4e94,pep8,pycodestyle,Codestyle,designate/hacking/checks.py,17:17,pep8,pycodestyle,import,import,one-to-one,no properties,pep8__pycodestyle__openstack/designate__2c9e9f5,pep8__pycodestyle,https://github.com/openstack/designate/commit/2c9e9f5
4,A438,--,,openstack/designate,2c9e9f5f41d4fdf6a5f4f9870e0bb261c53d4e94,pep8,pycodestyle,Codestyle,designate/hacking/checks.py,50:48,noqa,noqa,function call,function call,one-to-one,no properties,pep8__pycodestyle__openstack/designate__2c9e9f5,pep8__pycodestyle,https://github.com/openstack/designate/commit/2c9e9f5
4,A439,--,,openstack/sahara,61b0b2e03846f3d743b8dafa604632e15ca47ea1,pep8,pycodestyle,Codestyle,sahara/utils/hacking/checks.py,16:16,pep8,pycodestyle,import,import,one-to-one,no properties,pep8__pycodestyle__openstack/sahara__61b0b2e,pep8__pycodestyle,https://github.com/openstack/sahara/commit/61b0b2e
4,A44,--,,ankitects/anki,f6245cdfd1e81fecb581a17d3ee314ed0d72698d,httplib2,requests,HTTP Clients,aqt/sync.py,503:,Response,,function call,no program element,one-to-zero,,httplib2__requests__ankitects/anki__f6245cd,httplib2__requests,https://github.com/ankitects/anki/commit/f6245cd
4,A440,--,,openstack/sahara,61b0b2e03846f3d743b8dafa604632e15ca47ea1,pep8,pycodestyle,Codestyle,sahara/utils/hacking/checks.py,109:109,noqa,noqa,function call,function call,one-to-one,no properties,pep8__pycodestyle__openstack/sahara__61b0b2e,pep8__pycodestyle,https://github.com/openstack/sahara/commit/61b0b2e
4,A441,--,,schlamar/flake8-todo,fcd59c6c0ba68ec7b394709fbf219418ecff14a5,pep8,pycodestyle,Codestyle,flake8_todo.py,6:6,pep8,pycodestyle,import,import,one-to-one,no properties,pep8__pycodestyle__schlamar/flake8-todo__fcd59c6,pep8__pycodestyle,https://github.com/schlamar/flake8-todo/commit/fcd59c6
4,A442,--,,schlamar/flake8-todo,fcd59c6c0ba68ec7b394709fbf219418ecff14a5,pep8,pycodestyle,Codestyle,flake8_todo.py,12:12,noqa,noqa,function call,function call,one-to-one,no properties,pep8__pycodestyle__schlamar/flake8-todo__fcd59c6,pep8__pycodestyle,https://github.com/schlamar/flake8-todo/commit/fcd59c6
4,A443,--,,ozencb/yts-scraper,383401ae9f95fed9132d26b4b9aed8e4c44d47b5,progressbar,tqdm,Utility,ytsscraper/scraper.py,8:8,import progressbar,from tqdm import tqdm,import,import,one-to-one,no properties,progressbar__tqdm__ozencb/yts-scraper__383401a,progressbar__tqdm,https://github.com/ozencb/yts-scraper/commit/383401a
